-0.11152,20,0,0.02653
-0.10908,20,0,0.05507
-0.10664,20,0,0.07854
-0.1042,20,0,0.10218
-0.10176,20,0,0.12577
-0.09931,20,0,0.14896
-0.09687,20,0,0.17086
-0.09443,20,0,0.19388
-0.09199,20,0,0.21364
-0.08955,20,0,0.23474
-0.08711,20,0,0.25503
-0.08467,20,0,0.27604
-0.08222,20,0,0.29436
-0.07978,20,0,0.31571
-0.07734,20,0,0.33686
-0.0749,20,0,0.35236
-0.07246,20,0,0.37093
-0.07002,20,0,0.39045
-0.06758,20,0,0.40543
-0.06513,20,0,0.42251
-0.06269,20,0,0.43964
-0.06025,20,0,0.45783
-0.05781,20,0,0.47524
-0.05537,20,0,0.49309
-0.05293,20,0,0.50893
-0.05049,20,0,0.52501
-0.04805,20,0,0.54037
-0.0456,20,0,0.55807
-0.04316,20,0,0.57611
-0.04072,20,0,0.58851
-0.03828,20,0,0.60167
-0.03584,20,0,0.61578
-0.0334,20,0,0.63143
-0.03096,20,0,0.64607
-0.02851,20,0,0.65832
-0.02607,20,0,0.67215
-0.02363,20,0,0.68603
-0.02119,20,0,0.7
-0.01875,20,0,0.71306
-0.01631,20,0,0.72378
-0.01387,20,0,0.73618
-0.01142,20,0,0.7502
-0.00898,20,0,0.76537
-0.00654,20,0,0.77752
-0.0041,20,0,0.7937
-0.00166,20,0,0.80461
7.83E-04,20,1,0.81666
3.22E-03,20,1,0.826
0.00567,20,1,0.84212
0.00811,20,1,0.86169
0.01055,20,1,0.86954
0.01299,20,1,0.87748
0.01543,20,1,0.88648
0.01787,20,1,0.90337
0.02031,20,1,0.92026
0.02276,20,1,0.92811
0.0252,20,1,0.93323
0.02764,20,1,0.94529
0.03008,20,1,0.95792
0.03252,20,1,0.9718
0.03496,20,1,0.98281
0.0374,20,1,0.9875
0.03985,20,1,1
0.04229,20,1,1.01
0.04473,20,1,1.02
0.04717,20,1,1.03
0.04961,20,1,1.04
0.05205,20,1,1.06
0.05449,20,1,1.07
0.05694,20,1,1.08
0.05938,20,1,1.1
0.06182,20,1,1.11
0.06426,20,1,1.12
0.0667,20,1,1.12
0.06914,20,1,1.14
0.07158,20,1,1.15
0.07403,20,1,1.16
0.07647,20,1,1.17
0.07891,20,1,1.18
0.08135,20,1,1.19
0.08379,20,1,1.2
0.08623,20,1,1.21
0.08867,20,1,1.22
0.09112,20,1,1.23
0.09356,20,1,1.23
0.096,20,1,1.25
0.09844,20,1,1.26
0.10088,20,1,1.26
0.10332,20,1,1.28
0.10576,20,1,1.29
0.10821,20,1,1.3
0.11065,20,1,1.31
0.11309,20,1,1.32
0.11553,20,1,1.33
0.11797,20,1,1.34
0.12041,20,1,1.35
0.12285,20,1,1.36
0.12529,20,1,1.37
0.12774,20,1,1.38
0.13018,20,1,1.39
0.13262,20,1,1.39
0.13506,20,1,1.41
0.1375,20,1,1.41
0.13994,20,1,1.43
